keyword,title,link
숏폼,"부산일보사가 '제9회 학교폭력예방숏폼영상제'를 개최합니다. 이번 영상제는 학교폭력 근절 및 예방에 대한 지역사회의 동참을 이끌고, 우리 아이들에게 선한 영향력을 전파하기 위해 마련되었습니다. 친구를 향한 따뜻한 위로와 용기를 주는 응원, 학교폭력 방지...",http://v.daum.net/v/20260507184318235
숏폼,‘놀면 뭐하니?’숏폼드라마 캐스팅 라인업,http://v.daum.net/v/20260501131949198
숏폼,"예능 ‘놀면 뭐하니?’ (제공: MBC) 배우 김석훈과 베일에 감춰진 히든 배우가 ‘놀면 뭐하니?’숏폼드라마 캐스팅 라인업에 오른다. 오는 2일 방송되는 MBC 예능프로그램 ‘놀면 뭐하니?’에서는숏폼드라마 제작 팀을 꾸린 유재석, 하하, 허경환, 주우재의 모습...",http://v.daum.net/v/20260501131949198
숏폼,"코르티스, ‘REDRED’로숏폼장악..틱톡 영상 46만 개 돌파",http://v.daum.net/v/20260428141334244
숏폼,"[OSEN=지민경 기자] 그룹 코르티스(CORTIS)가 신곡 'REDRED'로 전 세계숏폼플랫폼을 뜨겁게 달구며 또 한 번의 메가 히트 돌풍을 예고했다. 28일 오후 1시 기준 글로벌숏폼비디오 플랫폼 틱톡(TikTok)에서 코르티스(마틴, 제임스, 주훈, 성현, 건호)의 신곡...",http://v.daum.net/v/20260428141334244
숏폼,"백지영,숏폼드라마 OST 듣고 감명받아...'음악 감독' 하하의 섭외 도전기 ('놀면 뭐하니')",http://v.daum.net/v/20260502171746626
숏폼,(MHN 김소영 기자) 음악에 진심인 방송인 겸 가수 하하가숏폼드라마 제작을 위해 'OST의 여왕' 가수 백지영 섭외에 돌입해 기대감을 모은다. 2일 방송되는 MBC 예능프로그램 '놀면 뭐하니?'(연출 김진용 이주원 김기호 안지선 방성수 박은진/작가 노민선)에서는숏...,http://v.daum.net/v/20260502171746626
숏폼,"""네가 무슨 음악 감독이야"" 하하, 유명 여가수에 무시당했다…숏폼OST 제안에 콧방귀 ('놀뭐')",http://v.daum.net/v/20260502173102801
숏폼,[텐아시아=이소정 기자] 하하와 백지영이 각 공식 행사에 참석했다./사진=텐아시아DB '놀면 뭐하니?' 하하가숏폼드라마 제작을 위해 'OST의 여왕' 가수 백지영 섭외에 들어간다. 5월 2일 방송되는 MBC 예능프로그램 '놀면 뭐하니?'에서는숏폼드라마 제작을 위해...,http://v.daum.net/v/20260502173102801
숏폼,"‘놀뭐’ 유재석,숏폼드라마 제작 돌입… 김석훈·김성균·백지영 섭외 완료",http://v.daum.net/v/20260503113014709
숏폼,놀면 뭐하니? [티브이데일리 한서율 기자] ‘놀면 뭐하니?’에서 코미디언 유재석이숏폼드라마 감독으로 변신해 본격적인 제작에 들어갔다. 지난 2일 저녁 방송된 MBC 예능프로그램 ‘놀면 뭐하니?’에서는 ‘숏폼드라마 프로젝트’를 위해 출연진 섭외에 나선...,http://v.daum.net/v/20260503113014709
숏폼,"[게시판] 서민금융진흥원, '숏폼영상제' 개최",http://v.daum.net/v/20260504093809606
숏폼,"2026 서민금융숏폼영상제 [서민금융진흥원 제공. 재판매 및 DB 금지] ▲ 서민금융진흥원은 '2026 서민금융숏폼영상제'를 개최한다고 4일 밝혔다. 연중 4회에 걸쳐 순차적으로 개최된다. 제1회숏폼영상제는 청년 미래이음 대출, 청년 운영자금, 금융취약계층...",http://v.daum.net/v/20260504093809606
숏폼,"유재석, 이번엔숏폼드라마 만든다…“수지·변우석 캐스팅 가능?” (놀뭐)",http://v.daum.net/v/20260501121407455
숏폼,"사진제공｜MBC [스포츠동아 이수진 기자] 유재석이숏폼드라마 제작에 뛰어들며 감독 도전에 나선다. 2일 방송되는 MBC ‘놀면 뭐하니?’에서는 유재석이 하하, 허경환, 주우재와 함께숏폼드라마 제작 프로젝트를 시작한다. 이날 유재석은 스태프 면접에 이어 첫...",http://v.daum.net/v/20260501121407455
숏폼,"케이웨더, AI 아이돌로숏폼시장 진출",http://v.daum.net/v/20260506112230206
숏폼,"케이웨더 | 서울=한스경제 김종효 기자 | 케이웨더는 AI 아이돌 그룹 '날씨의 아이돌'을 앞세워숏폼콘텐츠 시장 공략에 나섰다고 6일 밝혔다. '날씨의 아이돌'은 매일 새벽 그날의 기상정보를 가사와 멜로디로 만든 '날씨 송'을 유튜브 쇼츠, 틱톡 등에 올린다...",http://v.daum.net/v/20260506112230206
숏폼,"유재석,숏폼드라마 감독 됐다…러브콜 보낸 배우는? (놀면 뭐하니)",http://v.daum.net/v/20260501154346415
숏폼,"베일에 감춰진숏폼드라마 ‘히든 배우’는 누구일까? iMBC 연예뉴스 사진 5월 2일 방송되는 MBC 예능프로그램 ‘놀면 뭐하니?’(연출 김진용 이주원 김기호 안지선 방성수 박은진/작가 노민선)에서는숏폼드라마 제작 팀을 꾸린 유재석, 하하, 허경환, 주우재의...",http://v.daum.net/v/20260501154346415
숏폼,"유재석, '숏폼' 드라마 감독된다...'절친' 김석훈에 러브콜, ""기회 잡아야 해"" (놀뭐)",http://v.daum.net/v/20260501172834425
숏폼,"유재석, 엑스포츠뉴스DB (엑스포츠뉴스 이창규 기자) 방송인 유재석이숏폼드라마 감독으로 등극한 가운데, 절친한 동갑내기 배우 김석훈에 러브콜을 보내며 '맏고 보는 배우' 라인업을 완성할 수 있을지 주목된다. 2일 방송되는 MBC 예능프로그램 ‘놀면 뭐하니...",http://v.daum.net/v/20260501172834425
숏폼,"피프티피프티, 멤버 전원 '배우 변신'→숏폼드라마 주연 발탁 ('퇴마클럽')",http://v.daum.net/v/20260430134609049
숏폼,"기자) 걸그룹 피프티피프티(FIFTY FIFTY)가 데뷔 후 처음으로 연기에 도전한다. 피프티피프티는 오는 5월 공개되는 킷츠 프리미엄숏폼드라마 '방과후 퇴마클럽'의 주연으로 나선다. 가수가 아닌 배우로 팬들과 만나게 되는 것은 이번이 처음으로, 멤버 전원이 함께...",http://v.daum.net/v/20260430134609049
숏폼,"'숏폼감독' 유재석, 김석훈·김성균 주연 드라마 제작..치정 멜로+복수+메디컬까지[놀뭐][★밤TView]",http://v.daum.net/v/20260502203332838
숏폼,"[스타뉴스 | 김정주 기자] /사진= MBC 예능 프로그램 '놀면 뭐하니?' 방송인 유재석이 첫숏폼드라마 주인공으로 김석훈, 김성균을 내세웠다. 2일 방송된 MBC 예능 프로그램 '놀면 뭐하니?'에는숏폼드라마 제작에 뛰어든 유재석, 하하, 허경환, 주우재의 모습이...",http://v.daum.net/v/20260502203332838
숏폼,"“변우석 데려올 수 있어요?” 유재석,숏폼드라마 배우 캐스팅 고심 (놀뭐)",http://v.daum.net/v/20260501131300113
숏폼,"‘놀뭐’ 멤버들이 콘텐츠 시장을 뒤흔들기 위해(?)숏폼드라마 제작에 나선다. iMBC 연예뉴스 사진 5월 2일 방송되는 MBC 예능프로그램 ‘놀면 뭐하니?’(연출 김진용 이주원 김기호 안지선 방성수 박은진/작가 노민선)에서는 유재석 감독이 하하, 허경환, 주우재...",http://v.daum.net/v/20260501131300113
숏폼,[게시판] '산재신청 바로알기'숏폼공모전 시상식…6개팀 선정,http://v.daum.net/v/20260506150110543
숏폼,▲ 근로복지공단은 '산업재해노동자의 날' 기념 주간을 맞아 '산재신청 바로알기'숏폼영상 공모전 시상식을 6일 열었다. 이번 공모전은 산재 신청 절차를 쉽고 정확하게 전달하는 데 중점을 뒀다. 시상식에서는 최우수상팀을 포함한 6개 팀에 총 500만원 규모의...,http://v.daum.net/v/20260506150110543
숏폼,"최예나, '캐치 캐치'로 中 흔들었다…영상·음원·숏폼'올킬'",http://v.daum.net/v/20260506142932233
숏폼,"특히 한국어 버전은 발매 이후 꾸준히 10위권을 유지하고 있으며, 중국어 버전 역시 여러 주요 차트에 진입하며 호평을 얻고 있다.숏폼플랫폼 도우인에서도 상승세가 두드러진다. '캐치 캐치' 챌린지는 누적 조회수 9억 뷰를 돌파하며 10억 뷰 달성을 앞두고 있다...",http://v.daum.net/v/20260506142932233
숏폼,"'숏폼감독' 유재석, 변우석 캐스팅 욕심에 주우재 이용..""내가 계단이야?"" 발끈[놀뭐]",http://v.daum.net/v/20260502192503106
숏폼,"놀면 뭐하니?' 모델 출신 방송인 주우재가 유재석의 캐스팅 욕심에 곤욕을 치렀다. 2일 방송된 MBC 예능 프로그램 '놀면 뭐하니?'에는숏폼드라마 제작에 뛰어든 유재석, 하하, 허경환, 주우재의 모습이 그려졌다. 이날 유재석은숏폼드라마 감독으로 변신했다. 그...",http://v.daum.net/v/20260502192503106
숏폼,"경기관광공사, 끼투어 기자단 발대식…숏폼·릴스 등 활용 홍보 강화",http://v.daum.net/v/20260508175501466
숏폼,트레이드타워에서 경기관광 전문필진인 '끼투어 기자단 15기 발대식'을 진행했다. 경기관광공사는 올해 끼투어 기자단을 릴스와숏폼등 최신 트렌드를 반영해 SNS 홍보마케팅 활동을 강화하는데 초점을 맞추고 운영할 계획이다. 기자단은 도내의 다양한 관광지를...,http://v.daum.net/v/20260508175501466
숏폼,"코르티스, BTS·투바투 직속 선배 응원 속 역대급 파급력‥‘REDRED’숏폼장악",http://v.daum.net/v/20260428174947970
숏폼,REDRED’를 삽입한 영상 수는 28일 오후 1시 기준 1만 3000건으로 집계됐다. ‘팔랑귀 춤’과 중독성 있는 노래가 MZ 사이에서숏폼유행을 견인했다. 다섯 멤버가 공동 안무가로 이름을 올린 ‘REDRED’의 퍼포먼스가 전 세계에서 반향을 일으키고 있다. 선배...,http://v.daum.net/v/20260428174947970
숏폼,"유재석,숏폼드라마 감독 변신→배우 캐스팅 나서 '믿보배' 라인업 완성될까? ('놀뭐')",http://v.daum.net/v/20260501164508520
숏폼,"(MHN 김설 기자) MBC 예능 프로그램 '놀면 뭐하니?' 멤버들이 최근 대세 콘텐츠로 떠오른숏폼드라마 제작에 도전한다. 오는 5월 2일 방송되는 '놀면 뭐하니?'에서는 유재석 감독을 필두로 하하, 허경환, 주우재가 팀을 꾸려숏폼드라마 기획 및 제작에 나서는...",http://v.daum.net/v/20260501164508520
숏폼,"케이웨더, AI 아이돌이 전하는 '날씨 송'숏폼콘텐츠 공개",http://v.daum.net/v/20260506084435887
숏폼,김경택 기자 = 날씨 빅데이터플랫폼 기업 케이웨더가 회사의 날씨예보 인공지능(AI) 아이돌 그룹 '날씨의 아이돌'을 필두로숏폼콘텐츠 시장 공략에 속도를 내고 있다. 6일 케이웨더에 따르면 날씨의 아이돌은 매일 새벽 그날의 기상정보를 감각적인 가사와 멜로디...,http://v.daum.net/v/20260506084435887
숏폼,"숏드라마 플랫폼 ‘케이숏’ 출범, 글로벌숏폼시장 정조준",http://v.daum.net/v/20260503141018906
숏폼,콘텐트 7편을 포함해 총 46개 작품을 확보했다. 해당 콘텐트는 영어·일본어·스페인어·포르투갈어 등 13개 언어로 제공된다.숏폼드라마 시장은 콘텐트 산업 내에서 가장 빠르게 성장하는 분야 중 하나로 꼽힌다. 업계에서는 글로벌 시장 규모를 약 10조~13조원...,http://v.daum.net/v/20260503141018906
숏폼,‘극한직업’ 이병헌 감독 이어..유재석도숏폼드라마 도전 (‘놀뭐’)[순간포착],http://v.daum.net/v/20260502184340724
숏폼,[OSEN=김채연 기자] 유재석이숏폼드라마 제작에 도전한다. 2일 오후 방송된 MBC ‘놀면 뭐하니?’에서는숏폼드라마 감독으로 변신한 유재석의 모습이 전파를 탔다. 이날 신규숏드라마에 참여할 스태프를 선발하기 위해 등장한 유재석은 “어디 좀 봅시다”라며...,http://v.daum.net/v/20260502184340724
숏폼,"이태환,숏폼드라마 1위.. '재벌 2세' 캐릭터 새롭게 썼다",http://v.daum.net/v/20260428171302357
숏폼,Processed with MOLDIV [OSEN=최이정 기자] 배우 이태환이숏폼드라마 시장까지 완벽하게 접수하며 '재벌 2세' 캐릭터의 새로운 정의를 쓰고 있다. 이태환은 글로벌숏폼드라마 플랫폼 드라마박스(DramaBox)의 ‘결혼하자1+2’를 통해 차가운 카리스마와 뜨거운...,http://v.daum.net/v/20260428171302357
숏폼,"[왓IS] ‘놀뭐’ 유재석 감독,숏폼‘동생이 훔친 내 여자를 뺏기로 했다’ 대박 조짐",http://v.daum.net/v/20260503163947316
숏폼,"사진=MBC 방송 캡처 ‘놀면 뭐하니?’의숏폼프로젝트가 화제다. 2일 방송된 MBC 예능 ‘놀면 뭐하니?’에서는숏폼드라마 프로젝트를 시작하는 유재석, 하하, 허경환, 주우재의 모습이 그려졌다. 방송에서는 유재석과 멤버들은 대본도 없는 상태에서 김석훈...",http://v.daum.net/v/20260503163947316
숏폼,"'놀뭐' 유재석,숏폼드라마 감독된다 ""수지·변우석 캐스팅 되냐""",http://v.daum.net/v/20260501101533324
숏폼,"놀면 뭐하니 / 사진=MBC 제공 [스포츠투데이 임시령 기자] '놀면 뭐하니?' 멤버들이숏폼드라마를 제작한다. 2일 방송되는 MBC 예능프로그램 '놀면 뭐하니?'에서는 유재석이 드라마 감독으로 나서서 하하, 허경환, 주우재와 팀을 꾸린다. 이날 제작진이 공개한 사진...",http://v.daum.net/v/20260501101533324
숏폼,코르티스 ‘REDRED’숏폼장악,http://v.daum.net/v/20260428140946037
숏폼,코르티스 ‘REDRED’숏폼장악 (제공: 빅히트 뮤직) 코르티스가 미니 2집 타이틀곡 ‘REDRED’로 또 한 번의숏폼흥행을 이끌고 있다. 글로벌 콘텐츠 플랫폼 틱톡(TikTok)에서 코르티스의 신곡 ‘REDRED’를 배경음악으로 사용한 영상은 28일 오후 1시 기준 46만...,http://v.daum.net/v/20260428140946037
숏폼,"걸그룹 멤버 전원이 동시에 배우 데뷔…피프티피트피,숏폼드라마 주연 발탁",http://v.daum.net/v/20260430101634846
숏폼,"[텐아시아=김지원 기자] '방과후 퇴마클럽' 포스터, 대본리딩 이미지/ 사진 제공=테이크원컴퍼니 그룹 피프티피프티가숏폼드라마 주연으로 발탁되며 멤버 전원이 배우로 변신한다. 30일 걸그룹 피프티피프티(FIFTY FIFTY) 소속사에 따르면 이들은 오는 5월 공개...",http://v.daum.net/v/20260430101634846
숏폼,"유재석,숏폼드라마에 '변우석·아이유 섭외 야망'…하하 ""웃기고 자빠졌네""(놀뭐)",http://v.daum.net/v/20260502190901958
숏폼,"[스포츠조선 김준석 기자] 유재석이숏폼드라마 섭외에 큰 욕심을 드러냈다. 2일 방송된 MBC 예능프로그램 '놀면 뭐하니?'에서는숏폼드라마 제작 팀을 꾸린 유재석, 하하, 허경환, 주우재의 모습이 그려졌다. 이날 드라마 감독으로 변신한 유재석은 하하, 허경환...",http://v.daum.net/v/20260502190901958
숏폼,"백지영,숏폼드라마 OST 섭외 요청하는 하하에..""얼마 줄건데?"" 돌직구[놀뭐][별별TV]",http://v.daum.net/v/20260502194933346
숏폼,"[스타뉴스 | 김정주 기자] /사진= MBC 예능 프로그램 '놀면 뭐하니?' 방송인 하하가숏폼드라마 OST 가수로 백지영을 섭외했다. 2일 방송된 MBC 예능 프로그램 '놀면 뭐하니?'에는숏폼드라마 제작에 뛰어든 유재석, 하하, 허경환, 주우재의 모습이 그려졌다. 이날...",http://v.daum.net/v/20260502194933346
숏폼,"초록뱀미디어, AI 콘텐츠 페스티벌 MV·숏폼드라마 2차 심사 30팀 선발",http://v.daum.net/v/20260430113018954
숏폼,"참잘하는집(후참잘)이 후원하는 '2026 대한민국 AI 콘텐츠 페스티벌(KOREA AI CONTENT FESTIVAL, 이하 KAiCF)'이 뮤직비디오와숏폼드라마 부문 2차 심사 대상작을 발표했다고 30일 밝혔다. 이번 심사는 지난 12일 접수를 마감한 출품작들을 대상으로 진행됐다. AI...",http://v.daum.net/v/20260430113018954
숏폼,"유재석, 이제는숏폼드라마도 제작 ""변우석·수지 캐스팅 돼?""(놀뭐)",http://v.daum.net/v/20260501174017711
숏폼,"[OSEN=하수정 기자] 트로트 가수, 아이돌 댄스, 요리사 등 못하는 게 없는 유느님. 한계없는 유재석이 급기야숏폼제작까지 넘본다. ‘놀면 뭐하니?’ 멤버들이 대세 콘텐츠로 떠오른숏폼드라마 제작에 도전한다. 5월 2일 오후 6시 30분 방송되는 MBC 예능...",http://v.daum.net/v/20260501174017711
숏폼,“OTT·숏폼일상화…광고 효과 인플루언서가 압도적”,http://v.daum.net/v/20260429144042404
숏폼,"자리잡은 것으로 나타났다. 29일 CJ메조미디어가 발표한 '2026 타겟 리포트'에 따르면, 10대부터 50대까지 전 연령대에서 OTT와숏폼미디어 이용이 일상화된 것으로 나타났다. OTT 이용률은 전 연령대에서 70%를 상회했다. 특히 30대는 이용률 90%에 하루 평균 65분...",http://v.daum.net/v/20260429144042404
숏폼,"BTS·투바투도 동참..코르티스 '레드레드', 일주일만숏폼장악",http://v.daum.net/v/20260428141411265
숏폼,"[스타뉴스 | 허지형 기자] 코르티스 /사진제공=빅히트뮤직 그룹 코르티스(CORTIS)가숏폼흥행을 이끌고 있다. 28일 오후 1시 기준 글로벌 콘텐츠 플랫폼 틱톡(TikTok)에서 코르티스(마틴, 제임스, 주훈, 성현, 건호)의 신곡 '레드레드(REDRED)'를 배경음악으로 사용...",http://v.daum.net/v/20260428141411265
숏폼,"코트라, '중국판 틱톡' 더우인과 손잡고숏폼커머스로 중국 수출 문턱 낮춘다",http://v.daum.net/v/20260429160634349
숏폼,센터에서 열린 'K소비재 수출 설명·상담회'에서 K소비재 전담 인플루언서와 벤더사(셀러)가 상담을 진행하고 있다. 코트라 제공숏폼·라이브커머스가 중국 유통의 새로운 주류로 떠오르자 대한무역투자진흥공사(KOTRA·코트라)가 세계 최대숏폼커머스 플랫폼...,http://v.daum.net/v/20260429160634349
숏폼,"케이웨더, AI 아이돌 그룹 '날씨의 아이돌'숏폼콘텐츠로 날씨예보 접근성 확대",http://v.daum.net/v/20260506084241852
숏폼,기자] 날씨 빅데이터플랫폼 기업 케이웨더(068100)는 자사의 날씨예보 인공지능(AI) 아이돌 그룹 ‘날씨의 아이돌’을 필두로숏폼콘텐츠 시장 공략에 속도를 내고 있다고 6일 밝혔다. 날씨의 아이돌은 매일 새벽 그날의 기상정보를 감각적인 가사와 멜로디로 제작...,http://v.daum.net/v/20260506084241852
숏폼,"유재석,숏폼드라마 감독 된다…파격 캐스팅 예고(‘놀면 뭐하니?’)",http://v.daum.net/v/20260501174148752
숏폼,"MBC ‘놀면 뭐하니?’. 사진| MBC [스포츠서울 | 서지현 기자] 방송인 유재석이숏폼드라마 감독으로 데뷔한다. 오는 2일 오후 6시 30분 방송되는 MBC 예능프로그램 ‘놀면 뭐하니?’에서는 유재석을 필두로 하하, 허경환, 주우재가숏폼드라마 제작 팀 구성에...",http://v.daum.net/v/20260501174148752
숏폼,"KOTRA,숏폼커머스 더우인과 K-소비재 원스톱 수출 채널 구축",http://v.daum.net/v/20260429094812777
숏폼,전담 인플루언서-벤더사(셀러) 1대 1 대면 상담 현장의 모습. ⓒ대한무역투자진흥공사 대한무역투자진흥공사(KOTRA)가 중국 최대숏폼커머스 기업 더우인과 손잡고 K-소비재 전용 수출 지원 체계를 구축했다. KOTRA는 28일 중국 칭다오 서해안신구 보세 물류센터에...,http://v.daum.net/v/20260429094812777
숏폼,“AI로 만든 매끈한 피부”…‘올리디아 AI 29역숏폼왕’ 개최,http://v.daum.net/v/20260427113502321
숏폼,29초영화제사무국 제공 매끈하고 아름다운 피부를 가꾸며 일상의 활력을 더하는 사람들을 위한숏폼인공지능(AI) 영상 공모전 ‘올리디아 AI 29(이구)역숏폼왕’이 오는 28일부터 응모작을 받는다. ‘29역숏폼왕’은 한국경제신문 29초영화제가 운영하는숏폼영상...,http://v.daum.net/v/20260427113502321
숏폼,"[르포]할머니도 AI 한다…""AI 활용해 손주 재롱숏폼으로 업로드""",http://v.daum.net/v/20260507120255476
숏폼,"나이대는 컴맹이 많다 보니 손주들이 뭘 물어봐도 답하기가 어려웠다""면서 ""AI 교육을 받아보니 재밌고 편리했다. 손주들 재롱을숏폼영상으로 만들어 업로드하는 법을 배우고 싶다""고 했다. 과학기술정보통신부는 올해 AI디지털배움터를 늘리는 동시에 파견교육을...",http://v.daum.net/v/20260507120255476
숏폼,“선거숏폼이 조회수 300만”…‘미디어 유세’로 승부수 던진 개혁신당,http://v.daum.net/v/20260422110215200
숏폼,"“두쫀쿠가 유행하는 진짜 이유를 아시나요?” 서울 광진구 구의원 선거에 출마한 이진현 개혁신당 후보의숏폼영상은 질문으로 시작한다. 영상은 경기 침체 속 ‘소확행’을 주는 두쫀쿠 같은 저가 상품의 인기 현상을 짚으며, 부동산 급등 등으로 삶의 부담이...",http://v.daum.net/v/20260422110215200
숏폼,"나주시, ‘2026년 나주시 양성평등숏폼영상 공모전’ 추진",http://v.daum.net/v/20260429070808074
숏폼,"나주시는 ‘2026년 나주시 양성평등숏폼영상 공모전’을 추진한다. 사진제공=나주시 6월 12일까지 접수, 최대 300만 원…양성평등주간 행사서 시상 진행 나주시는 ‘2026년 나주시 양성평등숏폼영상 공모전’을 추진한다고 밝혔다. 나주시가 양성평등 문화 확산...",http://v.daum.net/v/20260429070808074
숏폼,[오늘 한 컷]숏폼선거와 '인지적 구두쇠',http://v.daum.net/v/20260504185445552
숏폼,"알고 보면 뇌의 에너지 소모를 최소화하려는 경향이 있다는 주장입니다. 1980년대 중반 등장한 이 용어가 40년이 지난 지금, AI와숏폼시대를 맞이하며 더 잘 들어맞는 것 같기도 합니다. 너무나 많은 정보를 손바닥에 쥔 스마트폰 하나로 24시간 내내 접할 수 있다...",http://v.daum.net/v/20260504185445552
숏폼,"이태환,숏폼드라마도 통했다… 공개 동시 1위",http://v.daum.net/v/20260428155106868
숏폼,이태환 [마이데일리 = 김진석 기자] 배우 이태환이 매력 넘치는 재벌 2세로 변신한다. 이태환은 글로벌숏폼드라마 플랫폼 드라마박스의 '결혼하자1+2'에서 미워할 수 없는 매력을 지닌 재벌 2세 이현우를 맡아 냉철하고 까칠한 겉모습 이면에 한 사람만을 향한...,http://v.daum.net/v/20260428155106868
숏폼,국민 4명 중 1명이숏폼중독…“오프라인 탈출구 필요”,http://v.daum.net/v/20260427175747711
숏폼,스마트폰 중독. 픽사베이 최근 스마트폰을 통해 소셜네트워크서비스(SNS)와 짧은 영상 콘텐츠인숏폼에 쉽게 접근할 수 있게 되면서 자극적인 콘텐츠에 과도하게 의존하는 이른바 ‘도파민 중독’ 우려가 커지고 있다. 전문가들은 과도한 SNS·숏폼이용이 더 강한...,http://v.daum.net/v/20260427175747711
숏폼,"금감원, 불법금융광고 온라인 감시단 확대…“SNS·숏폼대응 강화”",http://v.daum.net/v/20260504101236198
숏폼,계층이 노출되기 쉬운 전단지형 광고를 현장에서 직접 발견·제보하는 역할을 맡는다. 금감원은 “온라인 감시 역량 강화로 SNS·숏폼등에서 빠르게 확산되는 신종 불법금융광고를 조기에 발굴·차단할 기반이 마련됐다”며 “불법금융 파파라치 포상제도와의 연계...,http://v.daum.net/v/20260504101236198
숏폼,"코르티스,숏폼장악…일주일 만에 틱톡 영상 46만 개 돌파",http://v.daum.net/v/20260428142757980
숏폼,"코르티스 (서울=뉴스1) 황미현 기자 = 코르티스(CORTIS)가 미니 2집 타이틀곡 '레드레드'(REDRED)로 또 한 번의숏폼흥행을 이끌고 있다. 글로벌 콘텐츠 플랫폼 틱톡에서 코르티스(마틴, 제임스, 주훈, 성현, 건호)의 신곡 '레드레드'를 배경음악으로 사용한 영상은...",http://v.daum.net/v/20260428142757980
숏폼,"코르티스, 일주일 만에숏폼장악…틱톡 영상 46만 건 돌파",http://v.daum.net/v/20260428143911631
숏폼,코르티스. 사진ㅣ빅히트뮤직 그룹 코르티스가 신곡 ‘REDRED’로 또 한 번숏폼시장을 장악하며 가파른 상승세를 이어가고 있다. 글로벌 플랫폼 틱톡에서 ‘REDRED’를 활용한 영상은 28일 기준 46만 건을 돌파했다. 지난 20일 공개 이후 하루 평균 수만 건의...,http://v.daum.net/v/20260428143911631
숏폼,5월 전국민 AI 경진대회 '숏폼챌린지' 열린다,http://v.daum.net/v/20260430152505630
숏폼,'전국민 AI 경진대회' 홍보영상숏폼챌린지 포스터 (과학기술정보통신부 제공) 과학기술정보통신부는 지난 3월 26일 개막한 '전국민 AI 경진대회'에 대한 국민적 관심을 한층 더 높이기 위해 5월 가정의 달을 맞아 한 달간 다채로운 대국민 참여 이벤트를 개최...,http://v.daum.net/v/20260430152505630
숏폼,"中 더우인, 올해만 네 번째 코트라 협업…K소비재 ‘숏폼수출길’ 넓힌다",http://v.daum.net/v/20260429060008812
숏폼,매칭센터’ 개소…106개 기업 참가 소싱·라이브커머스·물류 잇는 원스톱 수출 체계 구축 코트라 본사.(사진=코트라) 중국 최대숏폼플랫폼 더우인(Douyin)이 올해 들어 네 번째로 코트라와 손잡으며 K소비재 확보에 속도를 내고 있다. 오프라인 유통과 전통 전자...,http://v.daum.net/v/20260429060008812
숏폼,"""숏폼늘고 신인약진"" 부산영상위, 2026년 뉴미디어·다큐 선정작 발표",http://v.daum.net/v/20260427092707258
숏폼,"뉴미디어와 다큐멘터리 분야를 이끌어갈 지원작들을 확정했다. 이번 선정 결과에서는 급격히 변하는 영상 소비 트렌드에 발맞춘 '숏폼' 콘텐츠의 강세와 신인 창작자들의 도전적인 참여가 두드러졌다.숏폼콘텐츠와 AI 기술의 결합, 뉴미디어의 진화 부산영상위원회...",http://v.daum.net/v/20260427092707258
숏폼,"숏폼드라마 PD 데뷔 유재석, 수지 변우석 황정민 섭외 시도‥황금인맥 총동원(놀뭐)",http://v.daum.net/v/20260426060348502
숏폼,MBC ‘놀면 뭐하니?’ 캡처 MBC ‘놀면 뭐하니?’ 캡처 [뉴스엔 서유나 기자] 방송인 유재석이숏폼드라마 PD로 데뷔한다. 4월 25일 방송된 MBC 예능 '놀면 뭐하니?'(이하 '놀뭐') 326회 말미에는숏폼드라마를 준비하는 멤버들의 모습이 예고됐다. 이날 야심차게...,http://v.daum.net/v/20260426060348502
숏폼,"이태환 ‘결혼하자1+2’,숏폼드라마 1위",http://v.daum.net/v/20260428172109753
숏폼,"DramaBox의 ‘결혼하자1+2’ 배우 이태환이숏폼드라마 시장을 접수, ‘재벌 2세’ 캐릭터의 새로운 공식을 써 내려가고 있다. 이태환은 글로벌숏폼드라마 플랫폼 드라마박스(DramaBox)의 ‘결혼하자1+2’를 통해 냉철한 카리스마와 순애보를 넘나드는 연기로...",http://v.daum.net/v/20260428172109753
숏폼,"""아무것도 안 해도 괜찮아""…고창군 운곡습지숏폼공모전 진행",http://v.daum.net/v/20260427152346983
숏폼,'고창 운곡습지 생태길 힐링걷기'숏폼공모전 홍보 포스터.(고창군 제공. 재판매 및 DB금지) (고창=뉴스1) 문채연 기자 = 전북 고창군이 '고창 운곡습지 생태길 힐링걷기'숏폼공모전을 개최한다고 27일 밝혔다. 이번 공모전은 운곡습지의 자연 속에서 쉬고 걷는...,http://v.daum.net/v/20260427152346983
숏폼,"[Y현장] ""중독성 있다""…숏폼강자 투어스, 이번엔 로맨스 '따룸 챌린지'(종합)",http://v.daum.net/v/20260427174012931
숏폼,그룹 투어스(TWS)가 이번에도 중독성 있는숏폼의 유행을 겨냥했다. '따룸따룸'이라는 생경한 가사까지 내세웠다. 투어스 미니 5집 '노 트래저디(NO TRAGEDY)' 발매 기념 쇼케이스가 오늘(27일) 오후 서울 광진구 예스24라이브홀에서 진행됐다. '노 트래저디'는...,http://v.daum.net/v/20260427174012931
숏폼,"전국민 AI 경진대회, 5월 한 달숏폼등 챌린지 개최",http://v.daum.net/v/20260430174943097
